view_id,topo,result_id,branch_id,f_bus,t_bus,br_r,br_x,br_b,rate_a,rate_b,rate_c,tap,shift,br_status,link_type,branch_voltage,cables,frequency,geom,wkt_srid_3857,wires,length_m,betweenness_centrality_edges,betweenness_centrality_edges_inverted
45,0102000020110F000002000000882BCE3E9F192541B1E3AF683290584157E13B154EC42441CDA8FEBD4F875841,1,3854,7023,4449,0.00231013,0.00665824,7.32407E-08,520,,,0,0,1,line,220000,3,50,'SRID=4326;MULTILINESTRING((6.21102034998242 49.9586257800285,6.2109774 49.958518,6.2093235 49.9585858,6.2029446 49.9586717,6.2005139 49.9579033,6.1962145 49.9565338,6.1903506 49.9546314,6.1851492 49.9518794,6.1765605 49.9509997,6.1729019 49.9520964,6.1698379 49.9530433,6.1634559 49.94878,6.1589583 49.9457861,6.1551473 49.9432404,6.1522808 49.9413576,6.1486144 49.9388787,6.144295 49.9359836,6.1391785 49.9336146,6.1335581 49.9310185,6.1299322 49.9293037,6.1239695 49.9265276,6.1226026 49.9248354,6.1205039 49.9222017,6.1191322 49.9205261,6.1147749 49.9150829,6.1126614 49.9124274,6.1098808 49.9089678,6.1129191 49.9060138,6.1129191 49.9060138))','SRID=3857;LINESTRING(691407.622666703 6439113.63573544,680487.041472475 6430014.96866817)',,9157,0.002466091245376079,0.002466091245376079
46,0102000020110F000002000000882BCE3E9F192541B1E3AF68329058419833F0CD130825416B8351D89C8F5841,1,3980,7023,4612,0.000347821,0.00100249,0.000000011,520,,,0,0,1,line,220000,3,50,'SRID=4326;MULTILINESTRING((6.21102034998242 49.9586257800285,6.2109788 49.9587659,6.2095562 49.9588961,6.2028738 49.9589829,6.200311 49.9581946,6.196242 49.9569074,6.1908467 49.9551682,6.1908467 49.9551682))','SRID=3857;LINESTRING(691407.622666703 6439113.63573544,689161.902223217 6438515.37997518)',,1498,0.002466091245376079,
47,0102000020110F0000020000007136EEE292E227411CD8870AED265841F74D3F6C01E327417B55C3FBCB265841,1,4950,6604,7046,0.000017389,5.01186E-05,5.51304E-10,520,,,0,0,1,line,220000,3,50,'SRID=4326;MULTILINESTRING((7.0308033 49.3316043,7.0308033 49.3316043,7.0312572 49.3309766,7.03129978265918 49.3308301963471))','SRID=3857;LINESTRING(782665.443223668 6331316.16454127,782720.711420475 6331183.93379724)',,93,,
48,0102000020110F00000200000079B26A9AC3972841B8387448B62B58415E8165AAD5982841BC5D1D9A452B5841,1,4829,5752,7028,4.8809E-06,4.38108E-05,7.66689E-10,1790,,,0,0,1,line,380000,3,50,'SRID=4326;MULTILINESTRING((7.2391438 49.3602869,7.2391438 49.3602869,7.2409254 49.3583457,7.24037477230697 49.3576497643809))','SRID=3857;LINESTRING(805857.801595285 6336217.1320936,805994.832805674 6335766.40804237)',,307,0.007380006393569896,0.007380006393569896
49,0102000020110F00000200000098D4CE87B27626410022B9B1504859411E3885C98E732641F551E09219485941,1,1087,7044,1238,4.38815E-06,3.93879E-05,6.89289E-10,1790,,,0,0,1,line,380000,3,50,'SRID=4326;MULTILINESTRING((6.61240237450262 51.0359242980617,6.6110528 51.0361302,6.6087923 51.0346788,6.6087923 51.0346788))','SRID=3857;LINESTRING(736089.265249866 6627650.77692461,735687.393594507 6627430.29494142)',,289,0.0009365358196516916,
50,0102000020110F000002000000FEC8C56BF99C31419EFFF99E4E0E5A41C82B527738B3314147C417C7F80D5A41,1,4759,6797,7045,0.000409702,0.00118084,0.000000052,1040,,,0,0,1,line,220000,6,50,'SRID=4326;MULTILINESTRING((10.3692301569211 52.1670924539281,10.3706861 52.1680608,10.3738141 52.1682684,10.3805304 52.168279,10.3871254 52.1683499,10.393703 52.1684279,10.4000379 52.1684846,10.4058442 52.1685046,10.4118295 52.1686171,10.4183154 52.1685952,10.4197124 52.1653084,10.4203896175895 52.1652004571402))','SRID=3857;LINESTRING(1154297.42098671 6830394.4840087,1159992.46609758 6830051.1108256)',,3507,0.002466091245376079,
51,0102000020110F000002000000223E3C43334C3141AA685B154D945841A2B31EF1174E314134E17DE203945841,1,4731,5556,7053,0.000004273,0.000038354,6.71194E-10,1790,,,0,0,1,line,380000,3,50,'SRID=4326;MULTILINESTRING((10.1834751 49.982908,10.1834751 49.982908,10.1861908 49.9819814,10.1878290476626 49.9812166963448))','SRID=3857;LINESTRING(1133619.26263798 6443316.33370415,1134103.94187472 6443023.53893309)',,365,0.002466091245376079,0.002466091245376079
52,0102000020110F000002000000D44AE1D82A6C3341C24388B568685741A0E1F720A56A33416AD43497C8685741,1,4589,5354,5355,0.00445017,2.39668E-05,1.43801E-08,925,,,0,0,1,cable,380000,3,50,'SRID=4326;MULTILINESTRING((11.4344293 48.1762502,11.4344293 48.1762502,11.4334252 48.1769167,11.4331599 48.1771176,11.4327722 48.177486,11.4325604 48.1776625,11.4323707 48.1778047,11.4320369 48.1780186,11.4317445 48.1781793,11.4309284 48.1785476,11.4309284 48.1785476))','SRID=3857;LINESTRING(1272874.84718769 6136226.83644194,1272485.12878237 6136610.36259947)',,365,0.003690003196784948,
53,0102000020110F0000020000000421995823AF2D41A2631F6E0CB258419FECE0BCCDAC2D41DABFCFB228B25841,1,4368,5078,6624,6.52627E-06,0.00001881,1.86219E-09,1560,,,0,0,1,line,220000,9,50,'SRID=4326;MULTILINESTRING((8.73782 50.1585408,8.73782 50.1585408,8.7366503 50.1587557,8.73513579674308 50.1591915543415))','SRID=3857;LINESTRING(972689.673043281 6473777.72066584,972390.868903536 6473890.79393002)',,205,3.0445570930568877e-06,3.0445570930568877e-06
54,0102000020110F0000020000006BE395DEBF6E2D41B8AA44C2AD2B58415E23FAEE544E2D417560EF04282B5841,1,4603,7132,5371,0.000329092,0.000948509,4.17344E-08,1040,,,0,0,1,line,220000,6,50,'SRID=4326;MULTILINESTRING((8.66378320512031 49.3600874092736,8.6635204 49.3597401,8.6628398 49.3582929,8.6596442 49.3575367,8.6548013 49.3563905,8.6500314 49.3552616,8.6470451 49.3558051,8.6424733 49.3566369,8.6382307 49.3573914,8.6344593 49.3580729,8.6303629 49.3575093,8.6265079 49.3569574,8.6265079 49.3569574))','SRID=3857;LINESTRING(964447.934737307 6336183.03544109,960298.466752153 6335648.0771104)',,2730,0.002466091245376079,
