'id','geom','l_id','v_id_1','v_id_2','voltage','cables','wires','frequency','name','operator','ref','length_m','r_ohmkm','x_ohmkm','c_nfkm','i_th_max_a','from_relation','wkt_srid_4326','wkt_srid_3857'
595,'0102000020E61000000200000030ACB33DF8AD1D40F25C90D9EBBA49404FC36BAFCDB01D40ED505CDE33BB4940',120448,52306,52308,'380000','3','4','50','380kV Witten West','RWE','4327',309.8582588535,'','','','','','SRID=4326;LINESTRING(7.41989227685103 51.4603225664995,7.42265962691529 51.4625204039347)','SRID=3857;LINESTRING(825978.63 6703126.96,826286.69 6703519.65)'
596,'0102000020E61000000200000061C838314B072340B9D6D8A227A14940365B5EE04D2A23402A024648D1AA4940',120683,24984,58627,'380000','6','4','50','','TenneT','',11648.8445889419,'','','','','','SRID=4326;LINESTRING(9.51424554651402 51.2590220984252,9.58262540008364 51.3345117894972)','SRID=3857;LINESTRING(1059120.96952011 6667240.26241648,1066732.98 6680679.66)'
597,'0102000020E6100000020000009C2F46D987092B40EBD5AE41704F4A408DFE706D96072B40984F3711754F4A40',120847,51814,51815,'380000','3','3','50','517','50Hertz','517',256.3216930189,'','','','','','SRID=4326;LINESTRING(13.5186145685364 52.620613298768,13.5148195457871 52.6207601089547)','SRID=3857;LINESTRING(1504885.29 6913127.67,1504462.83 6913154.58999999)'
598,'0102000020E6100000020000002965EA6AF0B21D402C0DA4FAC8BA49409EEF10EDDBB61D40664ADF4A8BBA4940',121395,52309,52310,'380000','3','','50','','','',337.3704215865,'','','','','','SRID=4326;LINESTRING(7.42474524551043 51.4592583943398,7.42857332626218 51.4573758688246)','SRID=3857;LINESTRING(826518.86 6702936.82999999,826945.000000002 6702600.50000001)'
599,'0102000020E61000000200000058C65227BC9223401459335EB57949406396235A6895234057F48EDFBF794940',121969,58470,58471,'380000','6','3','50','3026 Mecklar - Vieselbach/Eisenach','TenneT','3026',367.2924385784,'','','','','','SRID=4326;LINESTRING(9.7865917480987 50.9508474112246,9.79181176838319 50.9511680076618)','SRID=3857;LINESTRING(1089438.41 6612603.80000001,1090019.5 6612660.45)'
600,'0102000020E610000002000000F95536110D7E23404156BA705B754940F6B0716D14BA22406C377A9D8A804940',122050,16887,54346,'380000','6','4','50','','TenneT','3009',29856.6197720324,'','','','','','SRID=4326;LINESTRING(9.74619344509391 50.9168530378197,9.36343709957917 51.0042301985512)','SRID=3857;LINESTRING(1084941.29148059 6606599.14557887,1042333.05 6622042.03)'
601,'0102000020E610000002000000A902BBF73CDB1F40A1D6B91F67CC4740FBFCB40E6DD81F4047483BE082CC4740',122658,55799,55804,'380000','3','','','','','',225.6354910261,'','','','','','SRID=4326;LINESTRING(7.96409976080819 47.5968970925726,7.96135352115311 47.5977440156426)','SRID=3857;LINESTRING(886559.529999999 6040052.97,886253.82 6040192.78)'
602,'0102000020E6100000020000006D15B215E7C620405BFD2471BDFD48409F58D7DB22E120403360D4657F074940',122744,16367,52085,'380000','9','','50','380kV Trebur Süd','','4114',11717.4610683246,'','','','','','SRID=4326;LINESTRING(8.38848178671716 49.98234381014,8.43971907619226 50.0585753714553)','SRID=3857;LINESTRING(933801.521026004 6443218.66125158,939505.23 6456426.25000001)'
603,'0102000020E6100000020000004FC36BAFCDB01D40ED505CDE33BB49402965EA6AF0B21D402C0DA4FAC8BA4940',122852,52308,52309,'380000','3','4','50','','RWE','4327',389.5532980165,'','','','','','SRID=4326;LINESTRING(7.42265962691529 51.4625204039347,7.42474524551043 51.4592583943398)','SRID=3857;LINESTRING(826286.69 6703519.65,826518.86 6702936.82999999)'
604,'0102000020E6100000020000008E89C30838CD2240ED1DF75B5F5548405834B34940D022405FBC5918C6554840',123076,16527,53089,'380000','3','','','EDS-WDL 1x 380 kV','','',299.1012724967,'','','','','','SRID=4326;LINESTRING(9.40081813227587 48.66697263304,9.40674047768168 48.6701078832782)','SRID=3857;LINESTRING(1046494.28752512 6218541.38176757,1047153.56 6219069.86)'
605,'0102000020E6100000020000002AFD93E1F4C7224034A076106D5748405834B34940D022405FBC5918C6554840',123352,52748,53089,'380000','6','','','EDS-WDL 380 kV, AL1-BZW 380 kV','','',2608.070821592,'','','','','','SRID=4326;LINESTRING(9.39054017001634 48.6830158786037,9.40674047768168 48.6701078832782)','SRID=3857;LINESTRING(1045350.15 6221245.97999999,1047153.56 6219069.86)'
606,'0102000020E610000002000000467D0028FE622640C356D1CE45154940FBFFC2DB07632640C69976D7C8144940',124130,52469,75473,'380000','6','3','','Redwitz - Remptendorf','TenneT TSO GmbH','413;414',202.9016377974,'','','','','','SRID=4326;LINESTRING(11.1933453083608 50.1661928674853,11.1934193301713 50.16237920085)','SRID=3857;LINESTRING(1246037.5 6475107.41999999,1246045.74007025 6474444.69275707)'
607,'0102000020E610000002000000503C8854DFA51A40F80BEF51BD84494025B5C94AFF9F1A404ABA7BC4AE844940',124294,54002,57736,'380000','3','4','50','380 kV Neurath 4d','RWE','',404.203928422,'','','','','','SRID=4326;LINESTRING(6.66198474961773 51.0370275895329,6.65624729972959 51.0365834812297)','SRID=3857;LINESTRING(741608.75 6627846.09,740970.059999999 6627767.46999999)'
608,'0102000020E610000002000000ACD355D355431F405164DB0707F64840ADB9102A37461F4008863DDBFEF54840',124627,29007,61703,'380000','3','','','','','',25.722928085,'','','','','','SRID=4326;LINESTRING(7.81575708590837 49.9220895596742,7.81856981017192 49.9218401003273)','SRID=3857;LINESTRING(870046.09896724 6432794.04199551,870359.21 6432750.91000001)'
609,'0102000020E610000002000000CE229FAAD1442A40A9BEB16ACAF34A407B54B3F380452A405D059D1837F44A40',125250,53514,53515,'380000','3','3','','512','50Hertz Transmission GmbH','512',378.2962652478,'','','','','','SRID=4326;LINESTRING(13.1344121283777 53.9046147697348,13.1357494503411 53.9079314009384)','SRID=3857;LINESTRING(1462116.07 7152112.13,1462264.94 7152738.85000001)'
610,'0102000020E610000002000000A28BEBD8EDD4184092008063DA78494092E7B7AE3CDB18409B4DDD38C7784940',125489,52820,55730,'380000','3','4','50','','','',436.551123733,'','','','','','SRID=4326;LINESTRING(6.20793856561332 50.9441646933566,6.21409867284264 50.9435797768194)','SRID=3857;LINESTRING(691064.559999999 6611423.04,691750.3 6611319.7)'
611,'0102000020E6100000020000000127AA15B6362640DEDB333851FD48401DBB295D203E264040B3036F0DD94840',125550,75474,52966,'380000','6','4','','Kriegenbrunn - Redwitz;Raitersaich - Würgau','TenneT TSO GmbH','432;431',31569.3200381413,'','','','','','SRID=4326;LINESTRING(11.1068579454618 49.979041123697,11.1213406670991 49.6957224624698)','SRID=3857;LINESTRING(1236409.77080203 6442646.92371444,1238021.98 6393746.13999999)'
612,'0102000020E610000002000000A61441C1B33E284009358FABA2C1494014C37641E43C284063E556E8F0C14940',125838,52203,52204,'380000','3','3','50','502','50Hertz','502',360.4583527952,'','','','','','SRID=4326;LINESTRING(12.1224651710457 51.5127767991308,12.1189289529298 51.5151644157693)','SRID=3857;LINESTRING(1349466.65 6712504.17999999,1349073.00000001 6712931.27000001)'
613,'0102000020E6100000020000003C1589D23B1026409002D5EED3324840DA04FF3AC6102640562AC13665324840',127100,54057,54058,'380000','6','4','','','Lechwerke','L11;A12',382.4500440495,'','','','','','SRID=4326;LINESTRING(11.0317064087236 48.3970926799858,11.03276237834 48.3937138026419)','SRID=3857;LINESTRING(1228043.94 6173173,1228161.48999999 6172606.52000001)'
614,'0102000020E61000000200000092902A29EC6321405A3D80DED78B4A405BBE7B4DE73C21409D021C77438C4A40',127393,74908,52374,'380000','6','3','50','303','TenneT','',6178.8251552802,'','','','','','SRID=4326;LINESTRING(8.69516113895978 53.0925253034754,8.61895219932119 53.0958088766831)','SRID=3857;LINESTRING(967940.910354463 7000130.96941092,959457.37 7000739.67)'
615,'0102000020E610000002000000F2EC9F0715A52740170371AC561D48409B3ECADD86982740894E398DD51E4840',127494,52251,52255,'380000','6','2','','Oberbachern - Ottenhofen','TenneT TSO GmbH','461;462',2236.2015115412,'','','','','','SRID=4326;LINESTRING(11.8224260695192 48.2292075683419,11.7979039487248 48.240892079336)','SRID=3857;LINESTRING(1316066.45 6145071.87,1313336.66 6147024.66999999)'
616,'0102000020E6100000020000009F58D7DB22E120403360D4657F0749401590C56FE5F22040F04995263F074940',127810,52085,52163,'380000','6','4','50','380kV Trebur Nord','RWE','4503',2567.8724405336,'','','','','','SRID=4326;LINESTRING(8.43971907619226 50.0585753714553,8.47440671240478 50.0566147068929)','SRID=3857;LINESTRING(939505.23 6456426.25000001,943366.64 6456086.29)'
617,'0102000020E610000002000000D0FBB990E1542540301EEFB2FCFC4840E47AA08847532540D2BDF11613FD4840',127995,52476,66346,'380000','3','4','','Eltmann - Redwitz','','428',235.6324409974,'','','','','','SRID=4326;LINESTRING(10.6657834269553 49.976461760289,10.6626551338099 49.9771450691584)','SRID=3857;LINESTRING(1187309.58 6442200.43,1186961.34 6442318.71)'
618,'0102000020E610000002000000D2FF6590DCD0214058040ABCEEB14940B43D28D25DFC21405FA52BB5E6AB4940',128244,54556,75626,'380000','12','4','50','Leitung 3014;Leitung 3016','TenneT','3014;3016',10537.6274174959,'','','','','','SRID=4326;LINESTRING(8.90793277020558 51.3900980996047,8.99290329686378 51.3429781401744)','SRID=3857;LINESTRING(991626.540000001 6690589.82000001,1001085.41576003 6682188.30026653)'
619,'0102000020E61000000200000097D29C1543032340809D927E6BC54A40949A5621CF24234054636EFD99C94A40',128420,51905,58451,'380000','6','2','50','3105','TenneT','',5782.003710273,'','','','','','SRID=4326;LINESTRING(9.50637118853892 53.5423429695029,9.57189277822662 53.5750119008068)','SRID=3857;LINESTRING(1058244.4 7083953.61,1065538.23 7090075.98999999)'
620,'0102000020E610000002000000E9534F7BF7411D400916A37586B94940D86E2D6FF0411D4058525C4518B94940',128572,55328,75603,'380000','6','4','50','380kV Schwerterheide Nord+Witten West','RWE','4317',237.6107416904,'','','','','','SRID=4326;LINESTRING(7.31442063018492 51.4494158788985,7.31439374651719 51.4460531903066)','SRID=3857;LINESTRING(814237.580000001 6701178.53,814234.587323799 6700577.89489362)'
621,'0102000020E61000000200000003B1A5A2386922409A4FBAC63376484076C6B47C5D6B2240CAE7734C31764840',129383,54611,54616,'380000','3','','','','','',305.6711554962,'','','','','','SRID=4326;LINESTRING(9.205510218359 48.9234550866815,9.20969762522439 48.9233794752068)','SRID=3857;LINESTRING(1024752.71 6261883.28999999,1025218.85 6261870.48)'
622,'0102000020E6100000020000008555D2B64ED123401E1BA55A78BE4A4087D044C042D32340E9723A480BBE4A40',129896,16092,52095,'380000','6','4','50','C,D','50Hertz Transmission','C;D',216.9032483339,'','','','','','SRID=4326;LINESTRING(9.90880366628222 53.4880479150945,9.91261864509603 53.4847193036456)','SRID=3857;LINESTRING(1103042.97850106 7073788.79072851,1103467.66 7073166.05)'
623,'0102000020E6100000020000005176F5784521244013F5DE7EED22484007E65B32692A2440912171523B224840',129997,53502,75556,'380000','6','4','','Günzburg Nord;Süd','RWE','4549',1311.9830970353,'','','','','','SRID=4326;LINESTRING(10.0649831580769 48.2728727902087,10.0828338372403 48.2674353649519)','SRID=3857;LINESTRING(1120428.79999999 6152371.8,1122415.92851478 6151462.43408055)'
624,'0102000020E610000002000000C7474CD1F5AB1D4083912E541B3C4A40E641A3D7A9401D40BAAA27D9F53C4A40',129999,55167,55169,'380000','6','4','50','','Amprion','4583',7872.9392018934,'','','','','','SRID=4326;LINESTRING(7.41792990711287 52.4695840098748,7.31314789709038 52.4762526935278)','SRID=3857;LINESTRING(825760.18 6885481.71,814095.900000001 6886700.40999999)'
625,'0102000020E61000000200000001D91FE693A52740BD06D3F35E1D48403C8F6BB172A7274041D3F3DB151D4840',130961,52249,52252,'380000','6','2','','Irsching - Ottenhofen','TenneT TSO GmbH','421',368.3284245892,'','','','','','SRID=4326;LINESTRING(11.8233940042378 48.2294602184679,11.8270469135092 48.227229589515)','SRID=3857;LINESTRING(1316174.2 6145114.09,1316580.84 6144741.34)'
626,'0102000020E610000002000000BE93627AC2701C40307D7960AF6849407C301F69ED6D1C405299DD4BAE684940',131171,51956,53071,'380000','6','4','50','380 kV Siegtal Nord|Süd','RWE','4103',193.6904567757,'','','','','','SRID=4326;LINESTRING(7.11011687494914 50.8178520768364,7.10735096218934 50.8178191024805)','SRID=3857;LINESTRING(791494.589999999 6589136.89,791186.69 6589131.08)'
627,'0102000020E610000002000000E40C08A43BBA25408043FDBC034548408C3FC73810D2244017BD94E16D414840',131704,52420,55815,'380000','6','4','','Meitingen Nord; Süd','Amprion','',37405.5421385038,'','','','','','SRID=4326;LINESTRING(10.8637362727954 48.5391765820159,10.4102800124381 48.5111658073676)','SRID=3857;LINESTRING(1209345.59 6197027.98,1158867.07 6192319.86)'
628,'0102000020E610000002000000A376DA952CBC2540257F12F90D454840E40C08A43BBA25408043FDBC03454840',131705,16361,52420,'380000','6','4','','Meitingen Nord; Süd','Amprion','',116.2912465508,'','','','','','SRID=4326;LINESTRING(10.8675276593379 48.5394889202419,10.8637362727954 48.5391765820159)','SRID=3857;LINESTRING(1209767.64521931 6197080.49326176,1209345.59 6197027.98)'
629,'0102000020E61000000200000024309DD4951628408D28055FE1654940087A620AF91728406D168006E5654940',131726,57843,57844,'380000','3','','50','573','50Hertz Transmission','573',190.2123726561,'','','','','','SRID=4326;LINESTRING(12.0441118661766 50.7959402823627,12.0468219037257 50.7960518002918)','SRID=3857;LINESTRING(1340744.4 6585276.98999999,1341046.08 6585296.63)'
630,'0102000020E6100000020000005DDA2D4857492240FC3860E0309348408AA07DCBA4472240584C48B440944840',132780,53999,57809,'380000','3','2','','','Energieversorgung Schwaben AG','Anlage 316',958.2483674373,'','','','','','SRID=4326;LINESTRING(9.14324403342942 49.149929091438,9.13992916019949 49.1582246163386)','SRID=3857;LINESTRING(1017821.27 6300339.61999999,1017452.26 6301751.57)'
631,'0102000020E610000002000000C24488B966F31E409451B55701C249406F455B90F6F01E40B76BFB7952C24940',132824,54547,54548,'380000','','','','','','',320.0123619378,'','','','','','SRID=4326;LINESTRING(7.73769655126779 51.5156659732194,7.73531556660724 51.5181419828072)','SRID=3857;LINESTRING(861356.439999999 6713020.98999999,861091.390000001 6713463.92)'
632,'0102000020E610000002000000259937C496FC1B401370E6F514B04840B7C289D6ABF11B401B0CBA8A85B04840',133146,19099,57687,'380000','6','4','50','380 kV Uchtelfangen Ost|West','Amprion','',696.254772599,'','','','','','SRID=4326;LINESTRING(6.99666887845368 49.3756396651444,6.98600707259964 49.3790753754076)','SRID=3857;LINESTRING(778865.616798609 6338841.61848198,777678.749999999 6339429.05)'
633,'0102000020E61000000200000023629FA59ADA20402406919C8FDA484093564533BADC204010B840275BDA4840',133354,53924,58626,'380000','3','4','50','','RWE','',346.8200653877,'','','','','','SRID=4326;LINESTRING(8.42696111269567 49.7075076778531,8.43110809537328 49.7059067789088)','SRID=3857;LINESTRING(938085.020000001 6395774.57,938546.659999999 6395499)'
634,'0102000020E61000000200000030A0C82AD1E31A40018837446ABD49401CE700DD95E41A40BF95A34AE4BE4940',133848,17776,54016,'380000','6','','','','','',1665.1020460242,'','','','','','SRID=4326;LINESTRING(6.72247759675524 51.4798054953717,6.72322793310175 51.4913419054751)','SRID=3857;LINESTRING(748342.782939984 6706608.65548859,748426.309999999 6708670.97000001)'
635,'0102000020E610000002000000DD7609D55096224036DB992DE66E4840809E3DC7EA9A224097AFB7140C714840',133937,51885,52199,'380000','6','','50','Anlage 372 ; MUHLHS-WDLNG, MULHS-PULVE','','',2166.8918420692,'','','','','','SRID=4326;LINESTRING(9.29358545055896 48.8663994790317,9.30257246615588 48.8831811806587)','SRID=3857;LINESTRING(1034557.2 6252222.51,1035557.63 6255062.88000001)'
636,'0102000020E6100000020000008F74CBCCB76724407A071896F08049408B3CE12179C624407C0FD61B14814940',134129,58444,58483,'380000','6','3','50','449 Mecklar - Vieselbach;450 Mecklar - Eisenach','50Hertz','449;450',14920.8705308774,'','','','','','SRID=4326;LINESTRING(10.2025741575583 51.0073421113329,10.3876429164359 51.008426169893)','SRID=3857;LINESTRING(1135745.36 6622592.56,1156347.12 6622784.34999999)'
637,'0102000020E610000002000000ACA05C7F499D2A4045DE3EA3181D4A40DFB3EB57E59D2A4019182DF8181D4A40',134240,62442,62443,'380000','3','4','50','525=521','50Hertz Transmission','',80.0263300005,'','','','','','SRID=4326;LINESTRING(13.307201366479 52.2273143822645,13.3083903765891 52.2273245067774)','SRID=3857;LINESTRING(1481350.88 6841331.62999999,1481483.24 6841333.47)'
638,'0102000020E610000002000000FE830624372B1C40F47772CE43D94940EAEF0A618C331C407F4F187AF8D84940',134405,53311,53312,'380000','6','4','','Hamaland+Münsterland','RWE','',616.830958784,'','','','','','SRID=4326;LINESTRING(7.04220253267067 51.6973817881516,7.05034019116645 51.6950829142288)','SRID=3857;LINESTRING(783934.400000001 6745592.07,784840.279999999 6745179.19999999)'
639,'0102000020E610000002000000D2E8E5A885A0204038F5B93627814840DE4CF2AF8F9F2040DA09231295814840',135073,24583,53745,'380000','6','','','','','',314.1462726841,'','','','','','SRID=4326;LINESTRING(8.3135197430278 49.0090092094419,8.31164312203185 49.0123617812239)','SRID=3857;LINESTRING(925456.78449368 6276390.20663286,925247.88 6276959.19)'
640,'0102000020E6100000020000006E9F57C5B5462A40BF3B8A1EEBF34A40CB72DE012C492A4079B02917F5F34A40',135137,52388,52389,'380000','12','4','50','315, 316, 509, 513','50Hertz Transmission','315;316;509;513',316.6557729116,'','','','','','SRID=4326;LINESTRING(13.1381055516683 53.905612771508,13.1429138740581 53.9059170678674)','SRID=3857;LINESTRING(1462527.21999999 7152300.70999999,1463062.48 7152358.21)'
641,'0102000020E61000000200000092B44AC424F71D405E06B7DEE52C4940F54EB615DC001E402FFCC9422A2C4940',135374,56024,58150,'380000','9','','50','','','',930.853422153,'','','','','','SRID=4326;LINESTRING(7.49135119157758 50.3507650750805,7.50083955693457 50.345039700151)','SRID=3857;LINESTRING(833933.399999999 6507245.24,834989.64 6506246.45999999)'
642,'0102000020E610000002000000365040D0FD8E1C40542CB43D13C7494079E7C16E878F1C40EF460544BBC64940',135391,52567,53242,'380000','6','4','','380kV Recklinghausen + ?','RWE','4302',299.6808933225,'','','','','','SRID=4326;LINESTRING(7.13964009659326 51.5552746896507,7.1401650720453 51.5525898957984)','SRID=3857;LINESTRING(794781.1 6720109.43,794839.54 6719628.76000001)'
643,'0102000020E6100000020000002CF952D9BCC927405C267DD6E8B34940E48CE927A6CC274092BFE6932BB34940',135429,16960,58649,'380000','6','','','','50Hertz','',631.9407627076,'','','','','','SRID=4326;LINESTRING(11.8940189279352 51.4055431471904,11.8997051689716 51.3997673870755)','SRID=3857;LINESTRING(1324036.1305433 6693345.56476958,1324669.12 6692314.92999999)'
644,'0102000020E61000000200000022C7611EC63C2940A0E8882B67CB4A404703193442372940046FCBBDA4CB4A40',135510,52387,53408,'380000','3','3','50','512','50Hertz','512',803.5355706113,'','','','','','SRID=4326;LINESTRING(12.6186990255697 53.5890860002994,12.6079269676717 53.5909650080994)','SRID=3857;LINESTRING(1404707.15 7092715.02999999,1403508.01 7093067.43)'
645,'0102000020E610000002000000672AA35C687B22402344D51C744548404393E4307C7A2240FCD9CCFF4A454840',135570,53525,53527,'380000','3','','','380 kV','EnBW','',191.4689033562,'','','','','','SRID=4326;LINESTRING(9.24103059283989 48.5426059762324,9.23922875204301 48.5413512945415)','SRID=3857;LINESTRING(1028706.82 6197604.57999999,1028506.24 6197393.62)'
646,'0102000020E61000000200000028209B8C0FC824400D64E685E48049408B3CE12179C624407C0FD61B14814940',135662,58482,58483,'380000','3','3','50','449','50Hertz','449',269.7826813209,'','','','','','SRID=4326;LINESTRING(10.3907436313021 51.0069739699321,10.3876429164359 51.008426169893)','SRID=3857;LINESTRING(1156692.29 6622527.43000001,1156347.12 6622784.34999999)'
647,'0102000020E610000002000000BBB7D5A8E40627405B9A057F46CA4940853BE3ED48082740D07793693ACA4940',135841,53852,53854,'380000','3','4','50','535','50Hertz','535',230.696303762,'','','','','','SRID=4326;LINESTRING(11.5134632836233 51.5802763726576,11.51618140601 51.5799076051768)','SRID=3857;LINESTRING(1281672.87 6724586.95,1281975.45 6724520.89)'
648,'0102000020E6100000020000007635D0B130C41C40806557D1AD6F4A402561528822081D40DF7C1F8C997D4A40',136408,53751,23776,'380000','6','2','50','305 Emsland Ost/West','TenneT','305',12800.6385418048,'','','','','','SRID=4326;LINESTRING(7.19159200509363 52.8724919964543,7.25794423106007 52.9812483934163)','SRID=3857;LINESTRING(800564.360000001 6959447.13,807950.656007584 6979530.13362908)'
649,'0102000020E610000002000000EC5B143F892B2640257AC06E7C71494048EC76F9EF01264035E70678096A4940',136789,53824,65920,'380000','6','4','','467, 468','50Hertz','',10663.4185608498,'','','','','','SRID=4326;LINESTRING(11.0850314819672 50.8866098823385,11.0037839849157 50.8284139665324)','SRID=3857;LINESTRING(1233980.06 6601260.78000001,1224935.62999999 6590998.08)'
650,'0102000020E61000000200000028209B8C0FC824400D64E685E4804940CB6185619748264010B54363B37B4940',137119,58482,66441,'380000','6','3','50','449454','50Hertz','449;454',68099.6433059814,'','','','','','SRID=4326;LINESTRING(10.3907436313021 51.0069739699321,11.1417799449272 50.9664119797327)','SRID=3857;LINESTRING(1156692.29 6622527.43000001,1240297.27 6615354.53999999)'
651,'0102000020E61000000200000097D98DFAF3DE25409F5B5BBE26C848401521E18521F225409EB37F787EC74840',137325,53144,16787,'380000','6','2','','Kriegenbrunn - Redwitz;Raitersaich - Kriegenbrunn','TenneT TSO GmbH','432;438',2594.0816325464,'','','','','','SRID=4326;LINESTRING(10.9354551599652 49.5636823602756,10.9729120099369 49.5585470794242)','SRID=3857;LINESTRING(1217329.3 6371053.40999999,1221498.97746557 6370172.08930472)'
652,'0102000020E61000000200000091DCDC108F141D40710AF6BABB534A40EFE28A05A5AB1D40030385ED923C4A40',137348,54100,55164,'380000','6','4','50','','Amprion','4121',26083.4016971287,'','','','','','SRID=4326;LINESTRING(7.2700770029834 52.6541665746089,7.41762169513889 52.4732338809463)','SRID=3857;LINESTRING(809301.269999999 6919282.55,825725.869999999 6886148.7)'
653,'0102000020E61000000200000011989D0B257D1F406AEDAA0E37CD47406D5907E2C6CE1F4057D760F557CC4740',137953,55798,55801,'380000','9','4','50','Kühmoos - Daxlanden','EnBW;Amprion','7510',6347.7519624453,'','','','','','SRID=4326;LINESTRING(7.87221162938478 47.6032427153212,7.95193055314881 47.596434280668)','SRID=3857;LINESTRING(876330.590000001 6041100.55999999,885204.859999999 6039976.57000001)'
654,'0102000020E610000002000000FF1AFC7FA704264062A27816A060494043F0EED2D3FF2540DE3C36AA0A654940',138823,66395,65919,'380000','6','4','','467, 468','50Hertz','',4222.4665986123,'','','','','','SRID=4326;LINESTRING(11.0090904231306 50.7548854912791,10.9996629635499 50.7893879666169)','SRID=3857;LINESTRING(1225526.34 6578049.8,1224476.88 6584123.11)'
655,'0102000020E61000000200000089B5680F87612440DA5506465CFD48404B6FFB7534602440D282A83899FD4840',138844,52450,75130,'380000','3','','','','','',26.0614303274,'','','','','','SRID=4326;LINESTRING(10.1904835524863 49.9793784647879,10.1879002446582 49.9812384436424)','SRID=3857;LINESTRING(1134399.44 6442705.32,1134111.86748802 6443027.30371212)'
656,'0102000020E61000000200000003B1A5A2386922409A4FBAC633764840EB944F79C86322406324573BEC744840',138921,54611,75490,'380000','6','','','Anlage 315','EnBW','',1430.3809220104,'','','','','','SRID=4326;LINESTRING(9.205510218359 48.9234550866815,9.19488886925179 48.9134592223643)','SRID=3857;LINESTRING(1024752.71 6261883.28999999,1023570.34682585 6260189.97153172)'
657,'0102000020E61000000200000025617EC13A9D1D403E9B61527DD24940E5470F4493AB1D40047A300B85D24940',138937,22375,52301,'380000','6','4','','380kV Mengede Nord+Waltrop Süd','RWE','',838.7694313879,'','','','','','SRID=4326;LINESTRING(7.40354444822177 51.6444495178789,7.41755396216647 51.6446851717665)','SRID=3857;LINESTRING(824158.798041415 6736090.9256013,825718.330000002 6736133.2)'
658,'0102000020E610000002000000F99C14334FC327405CDA40E0A98A4A409E354EBE4F052840560B938904894A40',139407,53412,53410,'380000','6','3','50','514;516','50Hertz_Transmission','514;516',8892.8090396808,'','','','','','SRID=4326;LINESTRING(11.8814636194861 53.0833092037835,12.010374018714 53.070450970458)','SRID=3857;LINESTRING(1322638.48 6998422.76,1336988.72 6996040.09)'
659,'0102000020E610000002000000B7B99C0EE2472240A0B1B85D88934840B31A5E42684D224063B9E3F258924840',139556,57808,75486,'380000','3','','','','','',1149.0801872372,'','','','','','SRID=4326;LINESTRING(9.14039655364182 49.1525990630937,9.15118605993971 49.1433395015654)','SRID=3857;LINESTRING(1017504.29 6300794.03999999,1018705.37234699 6299218.199244)'
660,'0102000020E6100000020000003563E833F811204046EA2011C3C7474066807EA447142040E4B2D451CEC74740',139566,54889,54893,'380000','3','','','','','',361.1906278668,'','','','','','SRID=4326;LINESTRING(8.03509676181566 47.5606404696196,8.03960908931931 47.5609838760918)','SRID=3857;LINESTRING(894462.88 6034069.85,894965.189999999 6034126.5)'
661,'0102000020E6100000020000004315F835A4FA21409979F8ADB50749404D7042B967F521405A35A960E0074940',139583,18365,54453,'380000','6','4','','Untermain Süd; Karlstein Süd','RWE','4186; Untermain Süd(weis); Karlstein Süd(gelb)',676.8227751846,'','','','','','SRID=4326;LINESTRING(8.98953407910688 50.0602319205529,8.97930697380084 50.0615349603856)','SRID=3857;LINESTRING(1000710.35615496 6456713.49018985,999571.88 6456939.44)'
662,'0102000020E61000000200000010881D02EE1D2A40A77B9E895DE64940A61441C1B33E284009358FABA2C14940',139855,46472,52203,'380000','6','3','50','502,503 Ragow-Schönewalde-Marke-Bad Lauchstädt','50Hertz','502;503',78927.9248767017,'','','','','','SRID=4326;LINESTRING(13.058456483941 51.7997295402377,12.1224651710457 51.5127767991308)','SRID=3857;LINESTRING(1453660.72633843 6763994.67552138,1349466.65 6712504.17999999)'
663,'0102000020E610000002000000662ED1EBC5742240C0F7DA47FDE7494071BEECADB776224053C783FBB1E74940',139866,18403,54512,'380000','3','','','','','',183.9734782882,'','','','','','SRID=4326;LINESTRING(9.22807251862032 51.81241701309,9.23187011256161 51.810119094224)','SRID=3857;LINESTRING(1027264.33377622 6766278.85102652,1027687.08 6765865.09999999)'
664,'0102000020E610000002000000D3DF4E1092D029407934CF1B664C4A4050FE22BB1BD02940F78E2998254C4A40',140002,51839,51841,'380000','3','4','','498','50Hertz Transmission','498',226.2592739471,'','','','','','SRID=4326;LINESTRING(12.9073643776209 52.5968661081069,12.9064615707604 52.5948972895548)','SRID=3857;LINESTRING(1436841.23 6908774.43,1436740.73 6908413.61999999)'
665,'0102000020E6100000020000005336BD13544523400A76FC955CD14A402A9F926AE0EA2240656A6F3AA7EE4A40',140359,51902,51904,'380000','6','2','50','307','TenneT','',30847.2982797715,'','','','','','SRID=4326;LINESTRING(9.63540708241195 53.635637996933,9.45874341049019 53.8644784015676)','SRID=3857;LINESTRING(1072608.61 7101450.27999999,1052942.5 7144531.79000001)'
666,'0102000020E610000002000000A902BBF73CDB1F40A1D6B91F67CC4740E030686E7EDD1F40FD07924F1ECC4740',140481,55799,55807,'380000','3','','','','','',296.1123101955,'','','','','','SRID=4326;LINESTRING(7.96409976080819 47.5968970925726,7.96630260954791 47.5946750128787)','SRID=3857;LINESTRING(886559.529999999 6040052.97,886804.749999999 6039686.15999999)'
