v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326,wkt_srid_3857,degree,betweenness_centrality_node,clustering_coefficient
385,9.09051758008411,49.970041398809,substation,380000;220000;110000,50,Umspannwerk Aschaffenburg,TenneT TSO GmbH;E.ON Netz GmbH,AS,SRID=4326;POINT(9.09051758008411 49.970041398809),SRID=3857;POINT(1011951.78806227 6441089.15464579),4,0.034649749738276704,0.16666666666666666
386,8.81399422708791,51.9834366629029,substation,220000;110000,50,Umspannwerk Lage,,,SRID=4326;POINT(8.81399422708791 51.9834366629029),SRID=3857;POINT(981169.34921428 6797131.14450896),2,0.0,1.0
387,8.9322184779311,52.1933124598334,substation,220000;110000,50,UW Veltheim,Westfalen Weser Netz GmbH,,SRID=4326;POINT(8.9322184779311 52.1933124598334),SRID=3857;POINT(994330.01261756 6835154.58319673),4,0.004287250369907454,0.3333333333333333
388,8.95904416676652,52.2784949940029,substation,220000;110000,50,Umspannwerk Meißen,EON_WestfalenWeser,,SRID=4326;POINT(8.95904416676652 52.2784949940029),SRID=3857;POINT(997316.234638897 6850638.4132534),1,0.0,0.0
389,9.59430167337064,49.7984427353847,substation,220000;110000,50,Umspannwerk Trennfeld,TenneT TSO GmbH;E.ON Netz GmbH,TRE,SRID=4326;POINT(9.59430167337064 49.7984427353847),SRID=3857;POINT(1068032.77679667 6411442.56812741),2,0.015706965154610165,0.0
390,10.9729039325696,49.5585074124969,substation,380000;110000,50,Kriegenbrunn,EON_Netz,KRI,SRID=4326;POINT(10.9729039325696 49.5585074124969),SRID=3857;POINT(1221498.07829716 6370165.28199806),2,0.028509486842514958,0.0
391,8.95464418290241,50.0860157590432,substation,220000;110000,50,Kraftwerkseinspeisung Staudinger,,,SRID=4326;POINT(8.95464418290241 50.0860157590432),SRID=3857;POINT(996826.430675644 6461185.60258242),2,0.012792824254900699,0.0
392,7.17594799858189,51.4754979714635,substation,220000,,UW Stahlwerk ThyssenKrupp Nirosta,,,SRID=4326;POINT(7.17594799858189 51.4754979714635),SRID=3857;POINT(798822.877161148 6705838.7516851),1,0.0,0.0
393,10.2316415853389,48.5297622821597,substation,380000;110000,50,Umspannwerk Niederstotzingen,EnBW,,SRID=4326;POINT(10.2316415853389 48.5297622821597),SRID=3857;POINT(1138981.13125921 6195445.31075384),2,0.0,1.0
394,10.2224358208891,48.7367219779685,substation,380000;110000,50,Umspannwerk Rotensohl,EnBW,,SRID=4326;POINT(10.2224358208891 48.7367219779685),SRID=3857;POINT(1137956.3502483 6230306.12211338),2,0.004117380318545642,0.0
395,9.64533508631729,47.744596124126,substation,380000;110000,50,380kV-Umspannwerk Grünkraut,,,SRID=4326;POINT(9.64533508631729 47.744596124126),SRID=3857;POINT(1073713.79033934 6064469.42272421),,,
396,10.4015869070369,48.509929747715,substation,380000;110000,50,Gundremmingen,LEW,Station 179 U,SRID=4326;POINT(10.4015869070369 48.509929747715),SRID=3857;POINT(1157899.35793333 6192112.16002012),1,0.0,0.0
397,8.80962335538861,50.2034747936076,substation,380000;110000,,Umspannwerk Karben,TenneT,,SRID=4326;POINT(8.80962335538861 50.2034747936076),SRID=3857;POINT(980682.78600239 6481588.94551545),2,0.004282655246252677,0.0
398,9.72592506135105,54.2877858945732,substation,380000;110000,50,Audorf,TenneT,,SRID=4326;POINT(9.72592506135105 54.2877858945732),SRID=3857;POINT(1082685.02532314 7224849.00022357),1,0.0,0.0
399,9.09711497138979,48.8277733233867,substation,220000;110000,,Umspannwerk Weilimdorf,,,SRID=4326;POINT(9.09711497138979 48.8277733233867),SRID=3857;POINT(1012686.20630298 6245688.49624234),1,0.0,0.0
400,8.62886498196432,51.9936340947976,substation,220000;110000,50,Umspannwerk Bielefeld Ost,Stadtwerke Bielefeld GmbH,,SRID=4326;POINT(8.62886498196432 51.9936340947976),SRID=3857;POINT(960560.855916177 6798974.49892587),2,0.0,1.0
401,10.0604081360095,54.3487708354365,substation,220000;110000,50,Umspannwerk Kiel West,TenneT,,SRID=4326;POINT(10.0604081360095 54.3487708354365),SRID=3857;POINT(1119919.51087308 7236487.98928002),2,0.0,1.0
402,9.44963659025525,53.9672865006218,substation,220000;110000,50,Itzehoe/West,TenneT,,SRID=4326;POINT(9.44963659025525 53.9672865006218),SRID=3857;POINT(1051928.7334087 7163963.18160377),2,3.67609892382204e-05,0.0
403,8.25885999852837,47.634211656147,substation,380000;220000;110000,50,Tiengen,Amprion,,SRID=4326;POINT(8.25885999852837 47.634211656147),SRID=3857;POINT(919372.089569113 6046215.00355049),3,0.027545535387803143,0.3333333333333333
406,8.8615258022405,47.8064353563593,substation,220000;110000,50,Beuren,,,SRID=4326;POINT(8.8615258022405 47.8064353563593),SRID=3857;POINT(986460.539956868 6074712.77539394),2,0.0,1.0
409,9.21565020993259,48.8523053561223,substation,380000;110000,50,Netze BW Umspannwerk Mühlhausen,Netze BW,,SRID=4326;POINT(9.21565020993259 48.8523053561223),SRID=3857;POINT(1025881.48869862 6249837.75926885),2,0.016336277275888166,0.0
410,10.4012810931809,48.5146095739848,plant,,,Kernkraftwerk Gundremmingen,,KRB,SRID=4326;POINT(10.4012810931809 48.5146095739848),SRID=3857;POINT(1157865.3148906 6192898.55641437),1,0.0,0.0
411,8.7375726951153,51.7001693121241,substation,220000;110000,50,Umspannwerk Paderborn Süd,TenneT,,SRID=4326;POINT(8.7375726951153 51.7001693121241),SRID=3857;POINT(972662.143189446 6746092.7280359),1,0.0,0.0
412,10.6414677999401,53.9191626781128,substation,220000;110000;30000,50,Lübeck,TenneT;Schleswig-Holstein Netz,,SRID=4326;POINT(10.6414677999401 53.9191626781128),SRID=3857;POINT(1184602.77678235 7154861.51352583),1,0.0,0.0
413,8.67371735734288,49.2904393997661,substation,380000;220000;110000,50,Umspannwerk Wiesloch,EnBW,,SRID=4326;POINT(8.67371735734288 49.2904393997661),SRID=3857;POINT(965553.799504189 6324287.34612708),2,0.0,1.0
414,9.48789511822337,53.6365577774589,substation,220000,50,Götzdorf,,,SRID=4326;POINT(9.48789511822337 53.6365577774589),SRID=3857;POINT(1056187.65326061 7101622.96929925),2,0.0,1.0
415,9.49151084954643,53.658098307544,substation,220000,50,Abbenfleth,TenneT,,SRID=4326;POINT(9.49151084954643 53.658098307544),SRID=3857;POINT(1056590.15463034 7105668.29272913),2,0.0,1.0
417,13.4428542096901,48.4345464156274,substation,220000,,Freiluftschaltanlage KW Schärding-Neuhaus,,,SRID=4326;POINT(13.4428542096901 48.4345464156274),SRID=3857;POINT(1496451.68543092 6179454.76462178),,,
418,13.7106901435785,48.5193051781923,substation,220000,,Jochenstein,,,SRID=4326;POINT(13.7106901435785 48.5193051781923),SRID=3857;POINT(1526267.04520751 6193687.6771369),,,
419,6.02502881768955,54.3540286881643,substation,150000,,BorWin Alpha,BARD Engineering,,SRID=4326;POINT(6.02502881768955 54.3540286881643),SRID=3857;POINT(670703.140000001 7237492.26),1,0.0,0.0
420,6.02503294993986,54.3549329994864,substation,150000,,BorWin Beta,,,SRID=4326;POINT(6.02503294993986 54.3549329994864),SRID=3857;POINT(670703.6 7237665),1,0.0,0.0
421,9.09183530449903,49.2946188998807,substation,380000;220000;110000,50,Umspannwerk Hüffenhardt,,,SRID=4326;POINT(9.09183530449903 49.2946188998807),SRID=3857;POINT(1012098.47647314 6325000.71899608),3,0.03404314218374836,0.3333333333333333
422,8.66378320316657,49.3600874127032,substation,220000;110000,50,Umspannanlage Heidelberg-Süd,Stadtwerke Heidelberg Netze GmbH,,SRID=4326;POINT(8.66378320316657 49.3600874127032),SRID=3857;POINT(964447.93451982 6336183.03602728),1,0.0,0.0
423,7.95921954402561,47.5783599815231,plant,,,Kavernenkraftwerk Säckingen,Schluchseewerk AG,,SRID=4326;POINT(7.95921954402561 47.5783599815231),SRID=3857;POINT(886016.266752802 6036993.43167096),1,0.0,0.0
424,8.34912613148193,49.0130521548118,substation,220000;110000,50,Karlsruhe-West,,,SRID=4326;POINT(8.34912613148193 49.0130521548118),SRID=3857;POINT(929420.469525383 6277076.36185007),1,0.0,0.0
425,10.4203896078253,52.1652004518716,substation,220000;110000,50,,Salzgitter AG,,SRID=4326;POINT(10.4203896078253 52.1652004518716),SRID=3857;POINT(1159992.46501063 6830051.10986944),1,0.0,0.0
426,10.3884722351089,52.1513649609601,substation,220000,,,,,SRID=4326;POINT(10.3884722351089 52.1513649609601),SRID=3857;POINT(1156439.43933238 6827540.589102),1,0.0,0.0
427,8.30626269672421,49.0128258799272,substation,380000,50,,EnBW AG,,SRID=4326;POINT(8.30626269672421 49.0128258799272),SRID=3857;POINT(924648.933794503 6277037.95775857),1,0.0,0.0
428,14.4598806939161,51.8332742295725,plant,,,Kraftwerk Jänschwalde,Vattenfall Europe,,SRID=4326;POINT(14.4598806939161 51.8332742295725),SRID=3857;POINT(1609666.55577823 6770035.25541545),1,0.0,0.0
429,6.21619298912827,50.9123618338628,substation,380000;110000,50,Siersdorf,,,SRID=4326;POINT(6.21619298912827 50.9123618338628),SRID=3857;POINT(691983.438222475 6605806.16217717),1,0.0,0.0
433,11.277721100358,47.4958727068203,substation,220000;110000,50,Umspannwerk Krün,E.ON Netz GmbH,,SRID=4326;POINT(11.277721100358 47.4958727068203),SRID=3857;POINT(1255430.17020041 6023392.07677968),1,0.0,0.0
435,13.5053369296479,52.4747789067655,auxillary_T_node,220000,50,302 Marzahn - Thyrow,50Hertz,302,SRID=4326;POINT(13.5053369296479 52.4747789067655),SRID=3857;POINT(1503407.23 6886431.06),3,0.0006181624908132332,0.6666666666666666
438,8.24872907301797,48.846316555802,substation,220000;110000,50,220-kV-Umspannwerk Kuppenheim,,,SRID=4326;POINT(8.24872907301797 48.846316555802),SRID=3857;POINT(918244.320100031 6248824.64680991),1,0.0,0.0
439,8.24975045659741,48.8491773731136,auxillary_T_node,220000,50,Daxlanden - Weier,EnBW,DAXLA-KUMRA-WEIER,SRID=4326;POINT(8.24975045659741 48.8491773731136),SRID=3857;POINT(918358.019999999 6249308.58999999),3,0.006658487346561161,0.0
440,9.45967747872262,53.8646575042439,auxillary_T_node,220000,50,202,TenneT,202,SRID=4326;POINT(9.45967747872262 53.8646575042439),SRID=3857;POINT(1053046.48 7144565.6),3,0.014640501594945543,0.0
441,11.4703941444441,50.9303902644171,substation,380000;110000,50,Großschwabhausen,50Hertz;EON_TEAG,,SRID=4326;POINT(11.4703941444441 50.9303902644171),SRID=3857;POINT(1276878.43535766 6608989.79093273),1,0.0,0.0
442,11.4299065773025,50.9114464610955,auxillary_T_node,380000,50,415,50Hertz,415,SRID=4326;POINT(11.4299065773025 50.9114464610955),SRID=3857;POINT(1272371.38 6605644.55),3,0.004282655246252677,0.3333333333333333
443,7.25465688214231,53.0266716315927,substation,380000,50,Umspannwerk Rhede,TenneT,RHED,SRID=4326;POINT(7.25465688214231 53.0266716315927),SRID=3857;POINT(807584.709999999 6987932.975),1,0.0,0.0
444,7.25501782522347,53.0267136928067,auxillary_T_node,380000,50,Emsland West,Amprion;TenneT,305,SRID=4326;POINT(7.25501782522347 53.0267136928067),SRID=3857;POINT(807624.889999998 6987940.76),3,0.1030971188899827,0.0
445,7.37185639416872,52.1977067098446,auxillary_T_node,220000,50,Amelsbüren,Amprion,,SRID=4326;POINT(7.37185639416872 52.1977067098446),SRID=3857;POINT(820631.3 6835952.60999999),3,0.005401863256997389,0.3333333333333333
446,13.3998288327093,53.7944478091186,substation,220000,50,Umspannwerk Windpark Iven,50Hertz Transmission,,SRID=4326;POINT(13.3998288327093 53.7944478091186),SRID=3857;POINT(1491662.12237422 7131322.88456318),1,0.0,0.0
447,13.3984709179978,53.7933318754816,auxillary_T_node,220000,50,316,50Hertz Transmission,316,SRID=4326;POINT(13.3984709179978 53.7933318754816),SRID=3857;POINT(1491510.96 7131112.58),3,0.004282655246252677,0.3333333333333333
448,7.42474524551043,51.4592583943398,auxillary_T_node,380000,50,Schwerterheide Nord,Amprion,,SRID=4326;POINT(7.42474524551043 51.4592583943398),SRID=3857;POINT(826518.86 6702936.82999999),3,0.008099531111489412,0.0
449,7.12336046768833,51.4473443869048,auxillary_T_node,380000,50,Oerkhaus West,Amprion,,SRID=4326;POINT(7.12336046768833 51.4473443869048),SRID=3857;POINT(792968.859999999 6700808.52),3,0.02372302943353376,0.0
450,7.41670797342798,51.4570521949625,substation,380000;220000;110000,50,Station Kruckel,RWE;DSW 21; AVU,,SRID=4326;POINT(7.41670797342798 51.4570521949625),SRID=3857;POINT(825624.154964414 6702542.67417068),2,1.83804946191102e-05,0.0
451,7.41658270368128,51.4607824146291,auxillary_T_node,380000,50,Witten West,Amprion,,SRID=4326;POINT(7.41658270368128 51.4607824146291),SRID=3857;POINT(825610.21 6703209.12),3,0.002705372089441713,0.0
452,6.53175004088497,50.3900513143006,substation,380000;110000,,Station Dahlem,Amprion; Westnetz,,SRID=4326;POINT(6.53175004088497 50.3900513143006),SRID=3857;POINT(727111.088540258 6514101.89510778),1,0.0,0.0
453,6.53303662114797,50.3922427776709,auxillary_T_node,380000,50,Selhausen West,Amprion,,SRID=4326;POINT(6.53303662114797 50.3922427776709),SRID=3857;POINT(727254.310000001 6514484.54),3,0.02100409603554683,0.0
454,6.60879226770999,51.0346787720857,auxillary_T_node,380000,50,Neurath 2b,Amprion,,SRID=4326;POINT(6.60879226770999 51.0346787720857),SRID=3857;POINT(735687.39 6627430.29000001),3,0.0005863206693950804,0.0
455,6.80890626354321,51.2686076250227,substation,380000,50,Station Rath,,,SRID=4326;POINT(6.80890626354321 51.2686076250227),SRID=3857;POINT(757963.978116761 6668945.5453907),1,0.0,0.0
457,7.13937482408986,51.5608313916517,auxillary_T_node,220000,50,Hochlarmark West,Amprion,,SRID=4326;POINT(7.13937482408986 51.5608313916517),SRID=3857;POINT(794751.570000001 6721104.35999999),3,0.004594347701662218,0.3333333333333333
458,7.41946378046051,51.4575100936229,auxillary_T_node,220000,50,Haarstrang Ost,Amprion,,SRID=4326;POINT(7.41946378046051 51.4575100936229),SRID=3857;POINT(825930.930000002 6702624.48),3,0.00929874605272269,0.0
459,7.19597934376965,51.4115753101187,substation,220000,,Station Welper,RWE,,SRID=4326;POINT(7.19597934376965 51.4115753101187),SRID=3857;POINT(801052.756307353 6694422.09139596),1,0.0,0.0
460,7.17920271018964,51.4218244823956,auxillary_T_node,220000,50,Welper Ost,Amprion,,SRID=4326;POINT(7.17920271018964 51.4218244823956),SRID=3857;POINT(799185.189999999 6696251.52999999),3,0.004346221123477099,0.0
461,7.3242796091518,51.6213875062827,substation,220000,50,Rheinzink,,,SRID=4326;POINT(7.3242796091518 51.6213875062827),SRID=3857;POINT(815335.076518334 6731954.84997343),1,0.0,0.0
462,7.34371343395865,51.6131049996992,auxillary_T_node,220000,50,Elmenhorst Süd,Amprion,,SRID=4326;POINT(7.34371343395865 51.6131049996992),SRID=3857;POINT(817498.439999999 6730469.93),4,0.01640675472445199,0.0
463,6.52272548882226,51.3224954692993,auxillary_T_node,220000,50,Utfort West,Amprion,,SRID=4326;POINT(6.52272548882226 51.3224954692993),SRID=3857;POINT(726106.480000001 6678538.92),3,0.0034453157196117122,0.0
464,6.96330548818137,50.8337629358461,substation,220000;110000,50,Station Bollenacker,RWE,,SRID=4326;POINT(6.96330548818137 50.8337629358461),SRID=3857;POINT(775151.621182357 6591940.8227373),2,3.0634157698516998e-06,0.0
465,6.92909269080674,50.8441529722133,auxillary_T_node,220000,50,Godorf Ost,Amprion,,SRID=4326;POINT(6.92909269080674 50.8441529722133),SRID=3857;POINT(771343.069999999 6593772.34999999),3,0.0021367324994715606,0.3333333333333333
466,7.09582677727405,50.8268716856964,substation,220000;110000,,Station Stockem,Westnetz,,SRID=4326;POINT(7.09582677727405 50.8268716856964),SRID=3857;POINT(789903.823603423 6590726.27684476),1,0.0,0.0
467,7.09435799941442,50.8269670893312,auxillary_T_node,220000,50,Gremberghoven Ost,Amprion,,SRID=4326;POINT(7.09435799941442 50.8269670893312),SRID=3857;POINT(789740.32 6590743.09),3,0.004282655246252677,0.3333333333333333
468,6.57729059429417,51.5563912150336,substation,220000;110000,50,Station Ossenberg,Amprion,,SRID=4326;POINT(6.57729059429417 51.5563912150336),SRID=3857;POINT(732180.639756215 6720309.33461515),1,0.0,0.0
469,6.65066750417381,51.5537022721424,auxillary_T_node,220000,50,Wesel Ost,Amprion,,SRID=4326;POINT(6.65066750417381 51.5537022721424),SRID=3857;POINT(740348.919999999 6719827.91000001),3,0.03615777545090058,0.0
470,7.82599052323945,51.7500676098869,auxillary_T_node,380000,50,Uentrop Nord,Amprion,,SRID=4326;POINT(7.82599052323945 51.7500676098869),SRID=3857;POINT(871185.280000001 6755060.02000001),3,0.02987943976890661,0.0
471,6.9289790539233,50.8438170036629,auxillary_T_node,220000,50,Olefin West,Amprion,,SRID=4326;POINT(6.9289790539233 50.8438170036629),SRID=3857;POINT(771330.420000002 6593713.12),3,0.0021367324994715606,0.3333333333333333
472,7.99395917605221,51.8230954379067,substation,380000;110000,50,Station Enniger,Amprion,,SRID=4326;POINT(7.99395917605221 51.8230954379067),SRID=3857;POINT(889883.46490035 6768201.8281554),1,0.0,0.0
473,7.83402083305878,51.7550404020937,auxillary_T_node,380000,50,Gersteinwerk Ost,Amprion,,SRID=4326;POINT(7.83402083305878 51.7550404020937),SRID=3857;POINT(872079.210000001 6755954.22999999),3,0.023703373551291703,0.0
474,9.14517688151449,52.8532464493029,substation,220000;110000,50,Wechold,TenneT TSO GmbH;Avacon AG,,SRID=4326;POINT(9.14517688151449 52.8532464493029),SRID=3857;POINT(1018036.43366461 6955898.48536675),1,0.0,0.0
475,9.13794801567189,52.8470269944345,auxillary_T_node,220000,50,Leitung 2010/2023,TenneT,1,SRID=4326;POINT(9.13794801567189 52.8470269944345),SRID=3857;POINT(1017231.72 6954752.03),3,0.004282655246252677,0.3333333333333333
476,8.31888929686007,52.0660374671048,substation,220000;110000,50,Station Hesseln,RWE,,SRID=4326;POINT(8.31888929686007 52.0660374671048),SRID=3857;POINT(926054.520492077 6812074.69411868),1,0.0,0.0
477,8.33466775124759,52.0705200978987,auxillary_T_node,220000,50,Halle West,Amprion,,SRID=4326;POINT(8.33466775124759 52.0705200978987),SRID=3857;POINT(927810.970000001 6812886.45),3,0.01605900006654485,0.0
478,7.98187840842773,51.6766515664854,auxillary_T_node,380000,50,Geithe West,Amprion,,SRID=4326;POINT(7.98187840842773 51.6766515664854),SRID=3857;POINT(888538.64 6741869.74999999),3,0.003392333518002764,0.3333333333333333
479,9.92382990036197,51.8975617892672,substation,220000,50,Erzhausen,,,SRID=4326;POINT(9.92382990036197 51.8975617892672),SRID=3857;POINT(1104715.69122736 6781624.46289523),1,0.0,0.0
480,9.8524162497002,51.8987653028483,auxillary_T_node,220000,50,Leitung 2030/2001,TenneT,2030/2001,SRID=4326;POINT(9.8524162497002 51.8987653028483),SRID=3857;POINT(1096765.96 6781841.58),4,0.0088237971388572,0.16666666666666666
481,9.41368131072443,52.0274828920508,auxillary_T_node,380000,50,Leitung 3019/3026/3027,,3019;3026;3027,SRID=4326;POINT(9.41368131072443 52.0274828920508),SRID=3857;POINT(1047926.21 6805096.23999999),3,0.002210739493275261,0.3333333333333333
482,10.3552149923206,52.1758110157759,auxillary_T_node,220000,50,Leitung 2019/2027/2029,TenneT,2,SRID=4326;POINT(10.3552149923206 52.1758110157759),SRID=3857;POINT(1152737.26 6831976.97999999),3,3.216586558344285e-05,0.3333333333333333
483,10.7027320091441,47.8264598353378,substation,380000;110000,50,Umspannwerk Bidingen Nr. 697 S,LEW,,SRID=4326;POINT(10.7027320091441 47.8264598353378),SRID=3857;POINT(1191422.67735479 6078032.34145261),1,0.0,0.0
484,10.7037422782749,47.826415980499,auxillary_T_node,380000,,K12,,,SRID=4326;POINT(10.7037422782749 47.826415980499),SRID=3857;POINT(1191535.14 6078025.07),3,0.004427401641378169,0.0
485,10.1949335038034,47.9709369066385,substation,220000;110000,50,Umspannwerk Memmingen,LEW,,SRID=4326;POINT(10.1949335038034 47.9709369066385),SRID=3857;POINT(1134894.80631468 6102021.13291918),1,0.0,0.0
486,10.6412888719934,48.0274488694793,substation,220000;110000,50,Umspannstation Irsingen,,,SRID=4326;POINT(10.6412888719934 48.0274488694793),SRID=3857;POINT(1184582.85861443 6111422.56416909),1,0.0,0.0
487,10.6418026309511,48.0258492685192,auxillary_T_node,220000,,,,O11,SRID=4326;POINT(10.6418026309511 48.0258492685192),SRID=3857;POINT(1184640.05 6111156.31),3,0.008556120245195798,0.0
488,8.67009930715852,49.3092022842852,auxillary_T_node,380000,,HD-Neurott - Hüffenhardt,,,SRID=4326;POINT(8.67009930715852 49.3092022842852),SRID=3857;POINT(965151.039999999 6327490.34),3,0.001010927204051061,0.6666666666666666
489,9.22808876359609,51.8124534028391,substation,380000;110000,,Vörden,transpower,,SRID=4326;POINT(9.22808876359609 51.8124534028391),SRID=3857;POINT(1027266.14215865 6766285.40334053),1,0.0,0.0
490,9.23187011256161,51.810119094224,auxillary_T_node,380000,,,TenneT,3012,SRID=4326;POINT(9.23187011256161 51.810119094224),SRID=3857;POINT(1027687.08 6765865.09999999),3,0.07234107488971395,0.0
491,10.2341629653667,48.5289320988725,auxillary_T_node,380000,50,Delmensingen - Niederstotzingen - Rotensohl,,,SRID=4326;POINT(10.2341629653667 48.5289320988725),SRID=3857;POINT(1139261.81 6195305.76),3,0.0034028270849708374,0.3333333333333333
492,8.73513579910005,50.1591915696539,substation,220000;110000,,Umspannwerk Frankfurt Nord,TenneT;Mainova,,SRID=4326;POINT(8.73513579910005 50.1591915696539),SRID=3857;POINT(972390.869165913 6473890.79659068),1,0.0,0.0
493,8.87225969129667,50.129725329782,substation,110000,50,Dörnigheim 110 kV,EON_Netz,DOEH,SRID=4326;POINT(8.87225969129667 50.129725329782),SRID=3857;POINT(987655.431020832 6468772.36689932),1,0.0,0.0
494,8.74326061918,50.1623379810729,auxillary_T_node,220000,,Staudinger - Dörnigheim - Frankfurt Nord,,,SRID=4326;POINT(8.74326061918 50.1623379810729),SRID=3857;POINT(973295.320000001 6474437.52999999),3,0.008556120245195798,0.0
496,7.44948701423191,50.4025259728409,substation,380000;220000;110000,50,Station Weißenthurm,Amprion,,SRID=4326;POINT(7.44948701423191 50.4025259728409),SRID=3857;POINT(829273.101095401 6516280.29433337),6,0.2901173019682788,0.06666666666666667
497,6.68146365257697,51.5776527635093,plant,,,Kraftwerk Voerde,evonik,,SRID=4326;POINT(6.68146365257697 51.5776527635093),SRID=3857;POINT(743777.131558634 6724116.97547724),1,0.0,0.0
502,10.6644472831293,49.9800384934152,substation,380000;110000,,Umspannwerk Eltmann,Bayernwerk AG,ELT,SRID=4326;POINT(10.6644472831293 49.9800384934152),SRID=3857;POINT(1187160.84114966 6442819.57711468),1,0.0,0.0
503,11.106734232098,49.9790817250407,substation,,,Umspannwerk Würgau,TenneT TSO GmbH,WG,SRID=4326;POINT(11.106734232098 49.9790817250407),SRID=3857;POINT(1236395.99909337 6442653.9520914),1,0.0,0.0
504,8.61862776799214,50.0922498216736,substation,380000,50,Umspannwerk Frankfurt Südwest,,,SRID=4326;POINT(8.61862776799214 50.0922498216736),SRID=3857;POINT(959421.254469653 6462267.23903745),1,0.0,0.0
506,8.18338852854702,47.5989602180392,substation,380000,,Leibstadt,,,SRID=4326;POINT(8.18338852854702 47.5989602180392),SRID=3857;POINT(910970.643961372 6040393.55456325),2,0.004282655246252677,0.0
507,8.18355961654331,47.601323769444,plant,,,Kernkraftwerk Leibstadt,,,SRID=4326;POINT(8.18355961654331 47.601323769444),SRID=3857;POINT(910989.689389997 6040783.75050181),1,0.0,0.0
517,8.65595014422814,50.6036046473842,substation,380000;110000,50,Umspannwerk Gießen Nord,,,SRID=4326;POINT(8.65595014422814 50.6036046473842),SRID=3857;POINT(963575.96238744 6551473.25190963),1,0.0,0.0
518,9.25664124635274,51.0591793040546,auxillary_T_node,380000,50,,TenneT,3002,SRID=4326;POINT(9.25664124635274 51.0591793040546),SRID=3857;POINT(1030444.59 6631768.54),3,0.008556120245195798,0.0
519,12.789238190432,50.6270562614499,substation,380000;110000,50,Umspannwerk Zwönitz,,Zw,SRID=4326;POINT(12.789238190432 50.6270562614499),SRID=3857;POINT(1423691.48299278 6555587.5531949),1,0.0,0.0
520,12.881244953781,50.518645665309,substation,380000,,Markersbach,,,SRID=4326;POINT(12.881244953781 50.518645665309),SRID=3857;POINT(1433933.62903832 6536585.37368716),1,0.0,0.0
521,12.8259720721456,50.656844395994,auxillary_T_node,380000,,,50Hertz,577,SRID=4326;POINT(12.8259720721456 50.656844395994),SRID=3857;POINT(1427780.68 6560816.48),3,0.008556120245195798,0.0
522,14.604476638274,52.1744941686659,substation,380000;110000,50,Eisenhüttenstadt,50Hertz_Transmission;EON_edis,EH,SRID=4326;POINT(14.604476638274 52.1744941686659),SRID=3857;POINT(1625762.90267492 6831737.94073282),1,0.0,0.0
523,14.5112016636857,52.1616046052254,auxillary_T_node,380000,50,547 Neuenhagen - Preilack,50Hertz,547,SRID=4326;POINT(14.5112016636857 52.1616046052254),SRID=3857;POINT(1615379.57999999 6829398.55),3,0.006307188153922399,0.0
1480,6.66790553761492,50.9935747547444,plant,,,Kraftwerk Niederaußem,RWE Power AG,,SRID=4326;POINT(6.66790553761492 50.9935747547444),SRID=3857;POINT(742267.849104941 6620157.24993422),3,0.001328048387820031,0.6666666666666666
1481,12.337422941623,51.1969683564517,substation,380000;110000,,Pulgar,50 Hertz Transmission;Stadtwerke Leipzig,,SRID=4326;POINT(12.337422941623 51.1969683564517),SRID=3857;POINT(1373395.63956272 6656209.37893267),4,0.013144592841193823,0.0
1482,12.3729063992738,51.1814704064389,generator,,50,Kraftwerk Lippendorf Block R,Vattenfall Europe Generation AG,,SRID=4326;POINT(12.3729063992738 51.1814704064389),SRID=3857;POINT(1377345.63999999 6653456.73),1,0.0,0.0
1483,12.3745601078804,51.1814767696285,generator,,50,Kraftwerk Lippendorf Block S,Vattenfall Europe Generation AG,,SRID=4326;POINT(12.3745601078804 51.1814767696285),SRID=3857;POINT(1377529.73 6653457.86),1,0.0,0.0
1484,7.84290193045203,47.5858514976579,substation,380000;110000,,Schwörstadt,,,SRID=4326;POINT(7.84290193045203 47.5858514976579),SRID=3857;POINT(873067.849239502 6038229.77115713),1,0.0,0.0
