'id','geom','v_id','lon','lat','typ','voltage','frequency','name','operator','ref','wkt_srid_4326','wkt_srid_3857'
519,'0101000020E610000053C6FF8CC1C71D40E0F7DE2C2BCF4940',16310,7.4450742751,51.6185051049,'substation','220000;110000','','Station Elmenhorst','Amprion','','SRID=4326;POINT(7.44507427512288 51.6185051048958)','SRID=3857;POINT(828781.877224779 6731438.05110414)'
520,'0101000020E6100000577BBEB12E4F1A408058B48E37C74940',16316,6.5773265622,51.5563829785,'substation','220000;110000','50','Station Ossenberg','Amprion','','SRID=4326;POINT(6.57732656216725 51.556382978496)','SRID=3857;POINT(732184.643681531 6720307.8599134)'
521,'0101000020E610000012FA1BC77AA01A403D582A7194B04940',16329,6.65671836,51.3795300919,'substation','220000;110000','50','Uerdingen','RWE','','SRID=4326;POINT(6.65671836002595 51.3795300919305)','SRID=3857;POINT(741022.498192325 6688704.78508895)'
522,'0101000020E61000004811129606061E40A7D7999468B34940',16364,7.5058844994,51.4016290427,'substation','220000;110000','','Umspannwerk Garenfeld','markE','','SRID=4326;POINT(7.50588449940944 51.4016290427383)','SRID=3857;POINT(835551.240427385 6692647.11224345)'
523,'0101000020E6100000CAE470539C8D2340B276C56C66D84A40',16467,9.7765832973,53.6906257595,'substation','220000;110000','50','Kummerfeld','TenneT','','SRID=4326;POINT(9.77658329728219 53.6906257595232)','SRID=3857;POINT(1088324.27435148 7111780.88574239)'
524,'0101000020E610000076924177EE1E24404768CE89A52C4B40',16663,10.0604131,54.3488018282,'substation','220000;110000','50','Umspannwerk Kiel West','TenneT','','SRID=4326;POINT(10.0604131000084 54.3488018281792)','SRID=3857;POINT(1119920.06346291 7236493.90864031)'
525,'0101000020E6100000931031D50BBD244018B0CE4E63154A40',16727,10.3692309019,52.1670931348,'substation','220000;110000','50','Salzgitter-Hallendorf','TenneT;EON_Netz','','SRID=4326;POINT(10.3692309019464 52.1670931348055)','SRID=3857;POINT(1154297.50392255 6830394.60758185)'
526,'0101000020E61000006FC1C6BE48282A40EA6429F975244B40',16916,13.078680002,54.284850259,'substation','220000;110000','','Umspannwerk Lüdershagen','50Hertz Transmission GmbH;E.ON edis AG','Lhg','SRID=4326;POINT(13.0786800019857 54.2848502590294)','SRID=3857;POINT(1455911.99806922 7224289.16846911)'
527,'0101000020E6100000C90E3A06FBC12240964092F29C704840',17196,9.3788682886,48.8797896589,'substation','220000;110000','50','Umspannwerk Winnenden','','','SRID=4326;POINT(9.37886828860009 48.8797896589396)','SRID=3857;POINT(1044050.84210414 6254488.77457916)'
528,'0101000020E6100000D57BE71EDE771C40387995C72EA94840',17101,7.1170582608,49.3217401008,'substation','220000;110000','50','Umspannwerk Heinitz','','','SRID=4326;POINT(7.11705826080193 49.3217401008464)','SRID=3857;POINT(792267.301538532 6329631.33850638)'
529,'0101000020E6100000EB1BDC00E30622405501599035EC4740',17121,9.0134506482,47.8453846392,'substation','220000;110000','50','Umspannwerk Stockach','','','SRID=4326;POINT(9.01345064818266 47.8453846392246)','SRID=3857;POINT(1003372.736446 6081170.78574247)'
530,'0101000020E6100000FD4A7224FE802040265486DFE2D14740',17122,8.2519389524,47.6397361189,'substation','220000;110000','50','Umspannwerk Gurtweil','EnBW','','SRID=4326;POINT(8.25193895239999 47.6397361188795)','SRID=3857;POINT(918601.642238347 6047127.67335496)'
531,'0101000020E6100000207F2C555A6D284013DDC1A1550E4B40',17207,12.2135798089,54.1119882771,'substation','220000;110000','50','Bentwisch','E.ON edis AG','Bw','SRID=4326;POINT(12.2135798088853 54.111988277111)','SRID=3857;POINT(1359609.48508812 7191394.12679758)'
532,'0101000020E61000005524CC66BFB220407B7FE8A1AB814840',17259,8.349116528,49.0130503068,'substation','220000;110000','50','Karlsruhe-West','','','SRID=4326;POINT(8.3491165279576 49.0130503068203)','SRID=3857;POINT(929419.400465945 6277076.04820238)'
533,'0101000020E6100000A5E3F0D57BCE20407C0F10E3094E4A40',17280,8.4032885415,52.6096767262,'substation','220000;110000','50','Station Sankt Hülfe','Amprion','','SRID=4326;POINT(8.40328854146521 52.6096767261906)','SRID=3857;POINT(935449.801424859 6911122.52801554)'
534,'0101000020E61000000C59C7D245782440BB4CFB9785C74740',17622,10.2349077099,47.5587644555,'substation','220000;110000','50','Umspannwerk Rauhenzell','Allgäuer Überlandwerk GmbH','','SRID=4326;POINT(10.2349077099175 47.5587644555139)','SRID=3857;POINT(1139344.71458417 6033760.38015396)'
535,'0101000020E61000009F5B8A0A9EE51C40D9B2E032CBAC4A40',17673,7.2242356917,53.3499511335,'substation','220000;110000','50','Emden-Borßum','TenneT;EON_Netz','EMDB','SRID=4326;POINT(7.22423569173307 53.3499511334573)','SRID=3857;POINT(804198.238574318 7047993.57607284)'
536,'0101000020E6100000E5F393CEB43520403FE6A57FD4214A40',17935,8.1048950725,52.2642974434,'substation','220000;110000','50','Station Lüstringen','Amprion','','SRID=4326;POINT(8.104895072518 52.2642974433952)','SRID=3857;POINT(902232.792405615 6848055.62621855)'
537,'0101000020E610000053B92C7CCB3D204096C177F9475A4840',18039,8.1206930928,48.7053214869,'substation','220000;110000','50','Umspannwerk Bühl','EnBW','','SRID=4326;POINT(8.12069309278437 48.7053214869258)','SRID=3857;POINT(903991.419977209 6225007.73019688)'
538,'0101000020E61000004F446B7BAB8A2C404AA55F2C538C4A40',18071,14.2708395546,53.0962882487,'substation','220000;110000','50','Vierraden','50Hertz Transmission GmbH','','SRID=4326;POINT(14.270839554638 53.0962882487316)','SRID=3857;POINT(1588622.59241481 7000828.53867738)'
539,'0101000020E610000031BFD3A8B2FF28407981F318DE334A40',18194,12.4994099387,52.4052153768,'substation','220000;110000','','Brandenburg-West','50Hertz Transmission GmbH','','SRID=4326;POINT(12.4994099386673 52.4052153767579)','SRID=3857;POINT(1391427.94958883 6873727.84263064)'
540,'0101000020E6100000C440F1E3A31D1D4093BD115B73BC4940',19597,7.2789455048,51.4722703778,'substation','220000;110000','50','Station Laer','Amprion','','SRID=4326;POINT(7.27894550476066 51.4722703777908)','SRID=3857;POINT(810288.507101943 6705261.91648671)'
541,'0101000020E6100000FACC17102EAE1B40373EDAAA3AFC4840',19612,6.9200975909,49.9705403867,'substation','220000;110000','','Station Wengerohr','Amprion; Westnetz','','SRID=4326;POINT(6.92009759087818 49.9705403867378)','SRID=3857;POINT(770341.740056319 6441175.51720885)'
542,'0101000020E610000089A12174C0B71C40945285CC6FBC4940',19653,7.1794450899,51.472161832,'substation','220000;110000','','Station Bochum','Amprion','','SRID=4326;POINT(7.17944508986728 51.4721618319501)','SRID=3857;POINT(799212.171582295 6705242.51789493)'
543,'0101000020E6100000B02C59A266A32440D46AB9DF63D74740',20550,10.3191424116,47.6827354102,'substation','220000;110000','50','Umspannwerk Kempten-Au','','','SRID=4326;POINT(10.3191424115997 47.6827354102476)','SRID=3857;POINT(1148721.67868255 6054234.67984087)'
544,'0101000020E610000055D42B8AC37E2940C7883BB005134840',20564,12.7475855998,48.1486110964,'substation','220000;110000','50','Umspannwerk Pirach','TenneT TSO GmbH, E.ON Netz GmbH','PI','SRID=4326;POINT(12.7475855997565 48.1486110964484)','SRID=3857;POINT(1419054.73780856 6131614.13252127)'
545,'0101000020E61000007C2820E210E51A4030E46C6687AD4940',20607,6.7236972172,51.3556945831,'substation','220000;110000','50','Station Mündelheim','RWE','','SRID=4326;POINT(6.72369721719053 51.3556945831009)','SRID=3857;POINT(748478.550465801 6684454.79887168)'
546,'0101000020E6100000080B1AC2692B1A402465BC5855A64940',20748,6.5423956231,51.2994795723,'substation','220000;110000','50','Station Edelstahl Krefeld','','','SRID=4326;POINT(6.54239562305407 51.2994795722864)','SRID=3857;POINT(728296.149326522 6674440.14097591)'
547,'0101000020E61000005B00677D42D72440C5FD8C0D26154A40',21057,10.4204291523,52.1652237833,'substation','220000;110000','50','','Salzgitter AG','','SRID=4326;POINT(10.4204291523203 52.1652237833437)','SRID=3857;POINT(1159996.86708368 6830055.34414387)'
548,'0101000020E6100000BF5EB8A80C201C4092D62A3059AA4840',21258,7.0312982905,49.3308468064,'substation','220000;110000','','','','','SRID=4326;POINT(7.03129829049402 49.3308468064471)','SRID=3857;POINT(782720.545313409 6331186.77107746)'
549,'0101000020E6100000F86B5BE6A7A41F40F77242F829404840',24089,7.910796737,48.5012808155,'substation','220000;110000','50','Umspannwerk Weier','EnBW','','SRID=4326;POINT(7.91079673703188 48.5012808155497)','SRID=3857;POINT(880625.864535479 6190658.98755709)'
550,'0101000020E6100000557D33C12B06214001F46D1FA0A54840',24799,8.5120525718,49.2939490592,'substation','220000;110000','50','Umspannwerk Altlußheim','Netze BW GmbH;Transnet BW GmbH','','SRID=4326;POINT(8.51205257180724 49.2939490591889)','SRID=3857;POINT(947557.357899157 6324886.38398616)'
551,'0101000020E61000007B59AA31DE53214013FD222617AE4840',24959,8.6638045807,49.3600814505,'substation','220000;110000','50','Umspannanlage Heidelberg-Süd','Stadtwerke Heidelberg Netze GmbH','','SRID=4326;POINT(8.66380458073103 49.3600814505427)','SRID=3857;POINT(964450.31425941 6336182.01698597)'
552,'0101000020E61000002C3080900727224043FFA5C083AE4840',25221,9.0762295872,49.3633957682,'substation','220000;110000','50','Obrigheim','','','SRID=4326;POINT(9.07622958721921 49.3633957682164)','SRID=3857;POINT(1010361.25597209 6336748.51301018)'
553,'0101000020E610000072CC3A38567C28403580CB7AA1484940',25814,12.2428453037,50.5674279684,'substation','220000;110000','50','Umspannwerk Herlasgrün','50Hertz;enviaM','Her','SRID=4326;POINT(12.2428453037048 50.5674279683739)','SRID=3857;POINT(1362867.30506924 6545130.51145752)'
554,'0101000020E6100000AB8E70005DF42840B1FE63D065604940',26237,12.4772720468,50.7531071175,'substation','220000;110000','50','Crossen','50Hertz','','SRID=4326;POINT(12.4772720467948 50.7531071174866)','SRID=3857;POINT(1388963.57073834 6577736.88250403)'
555,'0101000020E6100000F8FDEEF506D62340B15ACA56A2304A40',74814,9.9180218558,52.3799541939,'merge','220000;110000','50','Station Ahlten;TenneT TSO GmbH - Betriebszentrum Lehrte','E-ON Avacon','','SRID=4326;POINT(9.91802185575851 52.3799541938837)','SRID=3857;POINT(1104069.1426596 6869119.77589238)'
556,'0101000020E6100000129CC372864D1A40F22B80AD01874940',75459,6.5757081921,51.0547387005,'merge','220000;110000','','RWE Kraftwerk Frimmersdorf;Umspannanlage Frimmersdorf I','RWE','','SRID=4326;POINT(6.57570819205195 51.0547387004698)','SRID=3857;POINT(732004.48754438 6630982.08276544)'
557,'0101000020E6100000579A6744E3FB1E401EB60285D4244A40',75996,7.7459841431,52.2877355827,'merge','220000;110000','','Kraftwerkschaltanlage Ibbenbüren;RAG 110KV;RWE Power AG Kraftwerk Ibbenbüren','','','SRID=4326;POINT(7.74598414308874 52.2877355826606)','SRID=3857;POINT(862279.010501412 6852319.88527234)'
558,'0101000020E610000034C614F1B4EA1E405583BA47C6BD4840',74864,7.7292058629,49.4826135312,'merge','220000;110000','50','Otterbach','Amprion','','SRID=4326;POINT(7.72920586289688 49.4826135311802)','SRID=3857;POINT(860411.260894067 6357151.11977568)'
559,'0101000020E6100000EC3246141BE42040EB40682C387E4840',75571,8.4455190979,48.9860892781,'merge','220000;110000','50','Umspannwerk Oberwald','','','SRID=4326;POINT(8.44551909787102 48.9860892781306)','SRID=3857;POINT(940150.885459868 6272501.36508732)'
560,'0101000020E61000002710ABC609792240BAF4CCD3A6764840',75781,9.2364027103,48.9269661666,'merge','220000;110000','50','Marbach','','','SRID=4326;POINT(9.23640271032498 48.9269661665689)','SRID=3857;POINT(1028191.64647499 6262478.15405576)'
561,'0101000020E6100000716F7FE3338E2640BDC9C20C77BF4740',75706,11.2777396291,47.495820613,'merge','220000;110000','50','Umspannwerk Krün','E.ON Netz GmbH','','SRID=4326;POINT(11.2777396290837 47.4958206130136)','SRID=3857;POINT(1255432.23280872 6023383.49376994)'
562,'0101000020E6100000FF234A4169D31E402DC70A0B4CA34940',75724,7.7064562036,51.2757581523,'merge','220000;110000','','Elverlingsen;Kraftwerk Werdohl-Elverlingsen','markE','','SRID=4326;POINT(7.70645620360392 51.2757581522586)','SRID=3857;POINT(857878.780405854 6670217.86911385)'
563,'0101000020E61000003045E8DC8E5D1E407D8A6D23D7F64940',75818,7.5913652913,51.9284405026,'merge','220000;110000','50','Station Münster','RWE','','SRID=4326;POINT(7.59136529128709 51.928440502631)','SRID=3857;POINT(845066.91865181 6787196.9070579)'
564,'0101000020E610000063B61C97C8371B4032A8F708AC7B4940',75442,6.8044761287,50.9661875924,'merge','220000;110000','','Station Brauweiler','RWE','','SRID=4326;POINT(6.80447612869975 50.9661875924361)','SRID=3857;POINT(757470.817761841 6615314.87728703)'
565,'0101000020E6100000A9D4462CA52C1C40E440F0396E9B4840',75680,7.0435988348,49.2143013404,'merge','220000;110000','50','UA Brebach','','','SRID=4326;POINT(7.04359883482281 49.2143013404)','SRID=3857;POINT(784089.83564457 6311302.38613243)'
566,'0101000020E6100000CB09236734E6214043045DFE600B4940',75883,8.9496185522,50.08889751,'merge','220000;110000','50','Kraftwerkseinspeisung Staudinger;Kraftwerk Staudinger','','','SRID=4326;POINT(8.94961855223382 50.0888975099738)','SRID=3857;POINT(996266.980028704 6461685.58117272)'
567,'0101000020E6100000A4A9A44851A6284091398950F9984940',71231,12.3248388959,51.1951084776,'joint','220000;110000','50;50','','MITNETZ','','SRID=4326;POINT(12.3248388958935 51.1951084775966)','SRID=3857;POINT(1371994.79 6655878.98999999)'
568,'0101000020E610000061ACD1A94D76224060160D26F06D4840',78720,9.2310612744,48.8588912548,'joint','220000;110000','50;16.7;50','Anlage 373 ; NWH-SEE 220 kV, NWH-MUL 220 kV, Bahnstrom Neckarwestheim - Stuttgart-Zazenhausen','EnBW;DB_Energie','','SRID=4326;POINT(9.23106127438058 48.8588912547973)','SRID=3857;POINT(1027597.04054555 6250952.02149294)'
569,'0101000020E610000014AADD7EB1A81D402B3E3A6866D24940',78777,7.4147395919,51.6437502179,'joint','220000;110000','50','','RWE','2601','SRID=4326;POINT(7.41473959186489 51.6437502178563)','SRID=3857;POINT(825405.035731126 6735965.47813484)'
570,'0101000020E6100000E49CB4B035592740D0081C7065B34840',77775,11.6742377491,49.4015331399,'joint','220000;110000','','Ludersheim - Schwandorf;Lauterhofen - Schwandorf','TenneT TSO GmbH;E.ON Netz GmbH','223;160','SRID=4326;POINT(11.674237749145 49.4015331398856)','SRID=3857;POINT(1299570.20163443 6343269.84984501)'
571,'0101000020E61000008B8CD1682ECB1B4015C63AAB49894940',51944,6.9484192255,51.0725606954,'joint','220000;110000','50;50','220 kV Eller Ost; Itterbach Ost;110 kV Hülsberg Nord+Süd','RWE','2354','SRID=4326;POINT(6.94841922549234 51.0725606953603)','SRID=3857;POINT(773494.489999998 6634138.92000001)'
572,'0101000020E6100000E47193C40FCC2640C0A4DAA40F194840',52296,11.3985577993,48.1957899158,'joint','220000;110000','50','Oberbrunn - Oberbachern;Karlsfeld/West - Puchheim - Oberbrunn;Karlsfeld/West - Puchheim - Argelsried - Oberbrunn','TenneT TSO GmbH','269;270','SRID=4326;POINT(11.398557799338 48.1957899158092)','SRID=3857;POINT(1268881.65 6139489.33)'
573,'0101000020E6100000F4CB2A9A92B324408A8A0B5B87FC4740',78332,10.3507278611,47.9728807265,'joint','220000;110000','','','LEW','','SRID=4326;POINT(10.3507278611414 47.9728807264665)','SRID=3857;POINT(1152237.75484201 6102344.33932553)'
574,'0101000020E6100000D306E2ABCD4425408CEE1CC75A034840',52900,10.6343816484,48.0262078182,'joint','220000;110000','','','LEW','','SRID=4326;POINT(10.634381648389 48.0262078181523)','SRID=3857;POINT(1183813.95 6111215.99)'
575,'0101000020E61000007DF66FBC80E61E40E9A1B2F469614940',55742,7.7251004642,50.761046016,'joint','220000;110000','50;50','220 kV Leuscheid Nord+Süd','RWE','2371','SRID=4326;POINT(7.7251004641854 50.761046015952)','SRID=3857;POINT(859954.250000001 6579133.88)'
576,'0101000020E6100000DFFBBBB975A62840203393EBF6984940',71234,12.3251169245,51.1950354069,'joint','220000;110000','50;50','','MITNETZ','','SRID=4326;POINT(12.325116924474 51.195035406947)','SRID=3857;POINT(1372025.74 6655866.01)'
577,'0101000020E61000006C782660962D204060E733EF58744940',53159,8.0890378997,50.9089640621,'joint','220000;110000','','','RWE','2459','SRID=4326;POINT(8.08903789968118 50.9089640620648)','SRID=3857;POINT(900467.58 6605206.29)'
578,'0101000020E61000009B04FBA185A6284036E582CBF5984940',71227,12.3252382869,51.1950010671,'joint','220000;110000','50;50','','MITNETZ','','SRID=4326;POINT(12.3252382868689 51.1950010670793)','SRID=3857;POINT(1372039.25000001 6655859.91)'
579,'0101000020E61000004EF6CA6A64A62840FA86EA06F8984940',71233,12.3249848721,51.1950691838,'joint','220000;110000','50;50','','MITNETZ','','SRID=4326;POINT(12.3249848721272 51.195069183841)','SRID=3857;POINT(1372011.04 6655872.00999999)'
580,'0101000020E6100000ACA5C838ABB51E404C23FC0CDBB14940',55383,7.6774109719,51.3894973975,'joint','220000;110000','50','220kV Bixterheide Nord+Bigge Ost;110kV Iserlohn 1+2','RWE','','SRID=4326;POINT(7.67741097187665 51.3894973975317)','SRID=3857;POINT(854645.479999999 6690482.66000001)'
581,'0101000020E610000033712DC18AA62840E180CDB3F7984940',71236,12.3252773636,51.195059276,'joint','220000;110000','50;50','','MITNETZ','','SRID=4326;POINT(12.3252773635837 51.1950592759547)','SRID=3857;POINT(1372043.6 6655870.25)'
582,'0101000020E610000025E2794777152440911B004222874840',79781,10.0419256531,49.0557329655,'joint','220000;110000','','','','','SRID=4326;POINT(10.0419256531032 49.0557329655195)','SRID=3857;POINT(1117862.05028736 6284323.40861307)'
583,'0101000020E61000008014B8AD84561A40F71719CB3CB84940',52507,6.5844905037,51.4393552659,'joint','220000;110000','50;50','220kV Utfort West+Uerdingen West;110 kV Neukirchen Ost+West','RWE','2339','SRID=4326;POINT(6.58449050365482 51.4393552658584)','SRID=3857;POINT(732982.13 6699381.65999999)'
584,'0101000020E6100000680C187C83871C401B350E605E674940',53157,7.132337512,50.8075676031,'joint','220000;110000','50;16.7','220 kV Troisdorf Ost|West;110 kV Bahnstrom Orscheid - Köln 1|2','RWE','2370','SRID=4326;POINT(7.13233751198559 50.8075676030514)','SRID=3857;POINT(793968.179999999 6587324.99000001)'
585,'0101000020E6100000F29449247BA62840E69316D0F8984940',71235,12.325158247,51.1950931654,'joint','220000;110000','50;50','','MITNETZ','','SRID=4326;POINT(12.325158246977 51.1950931654208)','SRID=3857;POINT(1372030.34 6655876.27000001)'
586,'0101000020E61000009429B04E08A02440B8A7041F34D44740',78275,10.3125633802,47.6578406117,'joint','220000;110000','','','','','SRID=4326;POINT(10.3125633802454 47.6578406117182)','SRID=3857;POINT(1147989.30426228 6050119.3057179)'
587,'0101000020E610000083D76D440C7922406906AC9E5E744840',78722,9.2364217171,48.9091375675,'joint','220000;110000','50;16.7;50','Anlage 373 ; NWH-SEE 220 kV, NWH-MUL 220 kV, Bahnstrom Neckarwestheim - Stuttgart-Zazenhausen','EnBW;DB_Energie','','SRID=4326;POINT(9.23642171707957 48.9091375675169)','SRID=3857;POINT(1028193.76229723 6259457.97986854)'
